,is_employed,self_employed,credit_score,eviction,pets,criminal,age,score,is_good
4249,1,0,0.478,1,0,1,20,,
2544,1,0,0.286,1,0,1,39,20.0,0.0
4136,1,0,0.55,1,0,1,33,80.88584474885845,1.0
2758,1,0,0.724,1,0,1,50,79.4365296803653,1.0
2040,1,0,0.758,1,0,1,61,79.03744292237442,1.0
371,1,0,0.76,1,0,1,39,80.61278538812786,1.0
787,1,0,0.884,1,0,1,57,83.72146118721462,1.0
2387,1,0,0.514,1,0,1,36,80.3607305936073,1.0
3878,1,0,0.422,1,0,0,31,20.0,0.0
2909,0,0,0.448,1,0,1,22,83.61643835616438,1.0
1962,1,0,0.35,1,0,1,26,20.0,0.0
2893,1,0,0.502,1,0,1,20,84.18356164383562,1.0
1921,1,0,0.608,1,0,0,52,,
265,0,0,0.468,1,0,1,22,,
41,1,0,0.316,1,0,1,21,20.0,0.0
4326,1,0,0.54,1,0,1,21,20.0,0.0
1092,1,0,0.61,1,0,1,36,81.24292237442923,1.0
325,1,0,0.468,1,0,0,27,80.9068493150685,1.0
1157,1,0,0.58,1,0,1,26,78.50591324200914,1.0
1115,0,1,0.424,1,0,0,19,,
2557,1,0,0.426,1,0,1,27,20.0,0.0
3943,0,0,0.264,1,0,0,32,20.0,0.0
3191,1,0,0.41,1,0,1,27,80.78082191780823,1.0
4214,1,0,0.3,1,0,1,46,,
3285,1,0,0.652,1,0,1,29,78.03579908675799,1.0
309,1,0,0.0,0,0,0,27,20.0,0.0
2240,1,1,0.704,1,0,1,44,85.35981735159817,1.0
4562,0,0,0.286,1,0,1,20,20.0,0.0
3966,1,0,0.358,1,0,1,40,77.94520547945206,1.0
1502,1,0,0.324,1,0,1,33,20.0,0.0
1135,1,0,0.32,1,0,1,31,,
57,1,0,0.414,1,0,1,26,81.5579908675799,1.0
3488,1,0,0.722,1,0,1,52,83.7634703196347,1.0
2959,1,0,0.286,1,0,1,20,,
3199,0,1,0.254,1,0,1,38,,
3789,1,0,0.286,1,0,1,43,20.0,0.0
125,1,0,0.418,1,0,1,33,20.0,0.0
4222,1,1,0.31,1,0,1,31,20.0,0.0
3487,0,1,0.384,1,0,1,22,20.0,0.0
4440,1,0,0.186,1,0,1,33,20.0,0.0
957,1,0,0.412,1,0,1,30,20.0,0.0
264,1,0,0.848,1,0,1,35,20.0,0.0
1750,1,0,0.406,1,0,1,38,,
3291,1,0,0.356,1,0,1,39,20.0,0.0
546,1,0,0.286,1,0,0,24,84.64566210045662,1.0
4352,1,0,0.348,1,0,1,30,20.0,0.0
2743,0,0,0.446,1,0,1,75,20.0,0.0
234,0,0,0.286,1,0,1,21,20.0,0.0
936,1,0,0.414,1,0,1,22,20.0,0.0
2858,1,0,0.218,1,0,1,54,20.0,0.0
4139,1,0,0.402,1,0,0,31,20.0,0.0
3519,0,1,0.35,1,0,1,31,20.0,0.0
3439,1,0,0.9,1,0,1,55,80.6337899543379,1.0
2931,1,0,0.56,1,0,1,34,41.61534246575342,0.0
3480,0,1,0.778,1,0,0,28,79.05844748858448,1.0
3130,1,0,0.334,1,0,1,29,,
1435,1,0,0.286,1,0,0,22,20.0,0.0
4362,0,1,0.406,1,0,1,28,20.0,0.0
512,1,0,0.838,1,0,1,37,,
1111,1,0,0.696,1,0,1,41,82.12511415525114,1.0
2903,1,0,0.56,1,0,1,37,,
3448,1,0,0.396,1,0,1,35,,
901,1,0,0.56,1,0,1,48,83.57442922374429,1.0
3798,1,0,0.728,1,0,1,18,20.0,0.0
461,1,0,0.44,1,0,0,36,80.29771689497717,1.0
486,1,0,0.398,1,0,1,28,20.0,0.0
4041,1,0,0.286,1,0,0,25,,
431,1,0,0.446,1,0,1,31,82.20913242009132,1.0
3891,1,1,0.0,0,0,0,20,,
4484,1,0,0.812,1,0,1,65,,
968,1,0,0.544,1,0,0,24,81.3689497716895,1.0
2419,1,0,0.838,1,0,1,54,,
3843,1,1,0.286,1,0,1,31,20.0,0.0
4347,1,0,0.524,1,0,1,45,,
3046,1,0,0.494,1,0,1,50,,
4236,1,0,0.458,1,0,1,22,79.79360730593608,1.0
4097,1,0,0.232,1,0,1,44,20.0,0.0
591,1,0,0.616,1,0,1,20,,
2004,1,0,0.414,1,0,1,32,20.0,0.0
508,1,0,0.484,1,0,1,23,,
1107,1,0,0.588,1,0,1,51,81.34794520547945,1.0
616,1,0,0.53,1,0,0,55,58.38173515981735,0.0
3230,1,0,0.374,1,0,1,29,,
2213,1,0,0.802,1,0,1,35,83.3013698630137,1.0
4278,1,1,0.556,1,0,1,38,20.0,0.0
1835,1,1,0.338,1,0,1,26,20.0,0.0
2027,0,0,0.332,1,0,1,56,20.0,0.0
1242,0,1,0.36,1,0,1,24,20.0,0.0
990,1,0,0.178,1,0,1,29,20.0,0.0
3353,1,0,0.34,1,0,1,33,83.70045662100456,1.0
1797,1,0,0.372,1,0,1,35,20.0,0.0
404,1,0,0.0,0,0,0,39,,
1653,1,0,0.15,1,0,1,26,20.0,0.0
201,1,0,0.62,1,0,1,22,84.18356164383562,1.0
1098,1,0,0.188,1,0,1,46,20.0,0.0
390,1,0,0.344,1,0,1,22,20.0,0.0
194,1,0,0.392,1,0,0,43,20.0,0.0
1738,1,0,0.286,1,0,1,30,20.0,0.0
3508,1,0,0.286,1,0,1,20,57.64657534246575,0.0
2176,1,0,0.9,1,0,1,52,81.93607305936074,1.0
3985,1,0,0.376,1,0,1,36,20.0,0.0
3180,1,0,0.278,1,0,1,26,20.0,0.0
3587,1,0,0.68,1,0,1,29,,
1996,1,0,0.356,1,0,1,33,20.0,0.0
23,1,0,0.284,1,0,1,29,20.0,0.0
3899,1,0,0.288,1,0,1,32,20.0,0.0
3958,1,0,0.286,1,0,1,21,20.0,0.0
3406,1,0,0.294,1,0,0,26,20.0,0.0
1937,1,0,0.306,1,0,1,34,20.0,0.0
1830,1,0,0.286,1,0,1,32,20.0,0.0
2262,1,0,0.618,1,0,1,25,82.88127853881278,1.0
1583,1,0,0.386,1,0,0,61,20.0,0.0
3172,1,0,0.286,1,0,1,56,20.0,0.0
1977,1,0,0.286,1,0,1,27,67.52015009720151,0.0
4112,1,0,0.202,1,0,0,24,44.25881772183142,0.0
3911,0,0,0.286,1,0,1,60,72.77273320287019,0.0
4371,1,0,0.212,1,0,1,32,77.52511415525115,1.0
2278,1,0,0.282,1,0,1,32,20.0,0.0
1935,1,0,0.882,1,0,1,63,79.01643835616439,1.0
3725,0,0,0.73,1,0,1,57,80.67579908675799,1.0
2521,1,0,0.442,1,0,0,33,20.0,0.0
267,1,0,0.0,0,0,0,62,,
2495,0,0,0.896,1,0,1,54,20.0,0.0
604,1,0,0.0,0,0,0,45,,
1883,1,0,0.668,1,0,1,29,80.88584474885845,1.0
3311,1,0,0.286,1,0,1,22,71.19636545471295,0.0
3691,1,0,0.224,1,0,0,35,20.0,0.0
2529,1,0,0.304,1,0,0,24,20.0,0.0
4553,1,0,0.412,1,0,1,30,20.0,0.0
3512,1,1,0.322,1,0,0,41,78.40730593607306,1.0
1441,1,0,0.514,1,0,1,28,20.0,0.0
2045,1,0,0.59,1,0,0,43,80.04566210045662,1.0
4501,1,0,0.752,1,0,1,36,,
2938,1,0,0.366,1,0,1,63,,
2746,1,0,0.492,1,0,1,22,77.14703196347033,1.0
3910,1,0,0.51,1,0,1,20,84.70867579908676,1.0
3201,1,0,0.46,1,0,1,26,81.76803652968036,1.0
4191,1,0,0.28,1,0,1,50,20.0,0.0
3957,1,0,0.358,1,0,1,33,52.48443976115209,0.0
564,1,0,0.398,1,0,1,39,84.28858447488585,1.0
4325,1,0,0.244,1,0,1,37,20.0,0.0
2078,1,0,0.368,1,0,1,41,20.0,0.0
4173,1,0,0.29,1,0,1,29,20.0,0.0
2211,0,1,0.472,1,0,1,23,,
3962,1,0,0.598,1,0,1,40,,
362,0,0,0.434,1,0,1,36,20.0,0.0
959,1,0,0.328,1,0,1,49,20.0,0.0
163,0,1,0.794,1,0,1,39,78.7013698630137,1.0
171,1,0,0.336,1,0,1,26,20.0,0.0
1230,0,1,0.412,1,0,1,34,,
3075,1,0,0.0,0,0,0,41,,
2350,1,0,0.42,1,0,1,54,20.0,0.0
368,1,0,0.508,1,0,1,27,20.0,0.0
1719,0,0,0.286,1,0,0,49,20.0,0.0
1258,1,0,0.286,1,0,0,50,20.0,0.0
1237,0,1,0.54,1,0,1,61,20.0,0.0
2978,1,0,0.464,1,0,1,19,77.35707762557078,1.0
680,0,0,0.242,1,0,1,51,58.75447095467054,0.0
2031,1,0,0.572,1,0,1,48,20.0,0.0
4009,1,0,0.0,0,0,0,35,,
3769,1,0,0.344,1,0,1,27,,
1222,1,0,0.698,1,0,1,22,78.44931506849315,1.0
1040,1,0,0.0,0,0,0,50,81.22191780821917,1.0
987,1,0,0.222,1,0,1,50,20.0,0.0
1525,1,0,0.238,1,0,1,30,20.0,0.0
15,1,0,0.598,1,0,1,26,84.28858447488585,1.0
2465,1,0,0.34,1,0,1,25,20.0,0.0
327,1,0,0.528,1,0,1,45,,
477,1,0,0.406,1,0,1,56,20.0,0.0
914,1,0,0.374,1,0,1,28,20.0,0.0
273,1,0,0.286,1,0,1,37,20.0,0.0
1129,1,0,0.44,1,0,1,22,43.5910197869102,0.0
3692,1,0,0.58,1,0,1,25,80.6337899543379,1.0
1316,1,0,0.552,1,0,1,28,,
440,1,0,0.46,1,0,1,20,78.68036529680366,1.0
2307,1,0,0.3,1,0,1,53,20.0,0.0
3407,1,0,0.312,1,0,1,48,20.0,0.0
781,1,0,0.284,1,0,1,30,20.0,0.0
768,1,0,0.464,1,0,1,23,79.31050228310502,1.0
434,1,0,0.492,1,0,1,28,,
608,1,0,0.6,1,0,1,44,81.97808219178083,1.0
1720,1,0,0.258,1,0,1,43,20.0,0.0
141,0,1,0.286,1,0,1,22,80.92785388127854,1.0
253,1,0,0.5,1,0,1,24,77.10502283105023,1.0
1957,1,0,0.334,1,0,1,59,20.0,0.0
3662,1,0,0.486,1,0,1,37,78.33593345548672,1.0
3637,0,1,0.838,1,0,1,45,,
1181,1,0,0.516,1,0,1,25,81.07488584474886,1.0
3550,1,0,0.37,1,0,1,37,85.77990867579909,1.0
1004,1,0,0.0,0,0,0,28,,
4258,1,0,0.316,1,0,0,27,20.0,0.0
4509,1,0,0.494,1,0,1,32,78.2392694063927,1.0
226,1,0,0.378,1,0,1,28,79.47853881278539,1.0
463,0,1,0.338,1,0,1,28,,
1936,0,0,0.258,1,0,1,45,20.0,0.0
3681,0,0,0.326,1,0,0,39,20.0,0.0
2945,1,0,0.262,1,0,1,35,20.0,0.0
788,0,1,0.296,1,0,1,25,20.0,0.0
77,0,1,0.286,1,0,1,52,,
1603,1,0,0.268,1,0,1,23,20.0,0.0
3279,1,0,0.42,1,0,0,28,20.0,0.0
1641,1,0,0.656,1,0,1,29,65.95364195627597,0.0
3792,1,0,0.286,1,0,0,44,20.0,0.0
1736,1,0,0.73,1,0,1,30,80.65479452054795,1.0
927,1,0,0.37,1,0,1,41,,
3537,1,0,0.608,1,0,1,46,,
3868,1,0,0.384,1,0,1,24,20.0,0.0
7,1,0,0.382,1,0,1,24,,
637,1,0,0.398,1,0,1,21,,
2567,1,0,0.886,1,0,1,37,79.85662100456621,1.0
4491,1,0,0.484,1,0,1,21,,
447,1,0,0.762,1,0,1,54,82.83926940639269,1.0
4485,1,0,0.302,1,0,1,61,20.0,0.0
4322,1,0,0.76,1,0,1,48,,
3473,1,0,0.572,1,0,1,22,,
729,1,0,0.318,1,0,1,43,20.0,0.0
4237,1,0,0.288,1,0,1,33,20.0,0.0
2272,1,1,0.446,1,0,1,30,20.0,0.0
1905,1,0,0.726,1,0,1,27,77.37808219178082,1.0
4564,1,0,0.586,1,0,1,30,81.24292237442923,1.0
1158,1,0,0.542,1,0,1,28,20.0,0.0
3052,1,0,0.796,1,0,1,54,81.20091324200914,1.0
3495,1,0,0.702,1,0,0,33,81.76803652968036,1.0
3858,1,0,0.562,1,0,0,24,77.7351598173516,1.0
3929,1,0,0.64,1,0,1,22,60.679882500072715,0.0
3946,1,0,0.308,1,0,0,21,20.0,0.0
2088,1,0,0.242,1,0,1,32,20.0,0.0
4419,1,0,0.9,1,0,1,23,20.0,0.0
765,1,1,0.286,1,0,1,24,77.9662100456621,1.0
2012,1,0,0.408,1,0,1,30,,
2629,1,0,0.108,1,0,1,37,74.9032317745237,1.0
2184,1,0,0.38,1,0,0,29,,
3997,1,0,0.322,1,0,0,46,20.0,0.0
1717,1,0,0.5,1,0,1,41,81.43196347031963,1.0
3310,1,0,0.828,1,0,1,31,81.53698630136986,1.0
42,1,0,0.482,1,0,1,32,20.0,0.0
1978,1,0,0.682,1,0,1,36,83.57442922374429,1.0
550,1,0,0.334,1,0,1,28,20.0,0.0
2782,1,0,0.364,1,0,1,40,,
3977,0,0,0.0,0,0,0,36,,
1769,1,0,0.652,1,0,1,44,76.81919080143982,1.0
2804,1,0,0.368,1,0,1,24,20.0,0.0
1551,1,0,0.0,0,0,0,22,,
1834,1,0,0.328,1,0,1,32,68.47200759324816,0.0
2330,1,0,0.348,1,0,1,23,20.0,0.0
2085,1,1,0.536,1,0,1,23,20.0,0.0
1665,0,0,0.834,1,0,1,36,20.0,0.0
4497,1,0,0.848,1,0,1,38,77.94520547945206,1.0
4122,1,0,0.604,1,0,1,25,,
3444,1,0,0.308,1,0,1,21,20.0,0.0
4095,1,0,0.706,1,0,1,36,80.9068493150685,1.0
2489,1,0,0.29,1,0,1,24,20.0,0.0
3297,1,0,0.384,1,0,1,47,77.71415525114155,1.0
4243,1,0,0.286,1,0,1,33,83.00730593607307,1.0
230,0,1,0.398,1,0,1,43,20.0,0.0
2929,1,0,0.4,1,0,1,31,78.78538812785388,1.0
210,1,0,0.286,1,0,1,44,,
1624,1,0,0.406,1,0,1,23,60.33595937778283,0.0
3511,1,0,0.77,1,0,1,40,20.0,0.0
470,1,0,0.334,1,0,1,31,82.90228310502283,1.0
3738,1,1,0.582,1,0,1,20,20.0,0.0
4538,1,0,0.52,1,0,1,55,20.0,0.0
4481,1,0,0.474,1,0,1,30,82.06210045662101,1.0
1928,1,0,0.532,1,0,1,24,80.06666666666666,1.0
1820,1,0,0.0,0,0,0,59,81.49497716894977,1.0
2922,0,1,0.354,1,0,0,55,20.0,0.0
3147,1,0,0.29,1,0,1,23,20.0,0.0
3874,1,0,0.286,1,0,1,43,20.0,0.0
2435,1,0,0.398,1,0,1,26,,
1566,1,0,0.608,1,0,1,36,80.88584474885845,1.0
2084,1,1,0.38,1,0,1,21,20.0,0.0
923,1,0,0.664,1,0,1,25,80.38173515981735,1.0
2715,1,0,0.0,0,0,0,30,,
2975,1,0,0.0,0,0,0,20,,
3247,1,0,0.51,1,0,1,23,,
4540,1,0,0.426,1,0,1,36,,
3772,1,0,0.262,1,0,1,48,20.0,0.0
2773,1,0,0.728,1,0,1,30,80.48632965611992,1.0
2402,1,0,0.286,1,0,1,48,20.0,0.0
3430,1,0,0.458,1,0,1,31,79.79360730593608,1.0
1713,1,0,0.644,1,0,1,65,,
645,1,0,0.556,1,0,1,21,,
4026,0,1,0.746,1,0,1,29,78.00821917808219,1.0
2447,1,0,0.49,1,0,1,39,,
3363,1,0,0.412,1,0,1,63,,
3044,1,0,0.398,1,0,1,30,20.0,0.0
1386,1,0,0.0,0,0,0,20,,
1235,1,0,0.644,1,0,1,46,20.0,0.0
2788,1,0,0.536,1,0,1,35,82.12511415525114,1.0
319,0,0,0.306,1,0,0,29,,
166,1,0,0.41,1,0,1,34,,
3059,1,0,0.656,1,0,1,26,20.0,0.0
3485,1,0,0.544,1,0,1,27,20.0,0.0
2608,1,0,0.482,1,0,1,35,20.0,0.0
324,1,0,0.24,1,0,1,32,20.0,0.0
3245,1,1,0.286,1,0,1,44,20.0,0.0
4164,1,0,0.44,1,0,1,34,20.0,0.0
1558,1,0,0.0,0,0,0,39,,
291,1,0,0.732,1,0,1,32,,
3292,1,0,0.212,1,0,1,38,20.0,0.0
510,1,1,0.308,1,0,1,50,20.0,0.0
3921,1,0,0.304,1,0,1,23,20.0,0.0
2605,1,0,0.286,1,0,1,38,20.0,0.0
3020,1,0,0.584,1,0,1,25,80.10867579908675,1.0
763,1,0,0.0,0,0,0,25,,
4231,1,0,0.19,1,0,1,24,20.0,0.0
4471,0,1,0.48,1,0,1,20,20.0,0.0
428,0,0,0.298,1,0,1,42,20.0,0.0
571,1,0,0.0,0,0,0,22,,
145,1,0,0.0,0,0,0,39,,
3169,1,0,0.8,1,0,1,56,82.02009132420092,1.0
754,1,0,0.306,1,0,0,21,20.0,0.0
55,0,0,0.286,1,0,0,27,20.0,0.0
1309,1,1,0.452,1,0,1,41,,
3323,0,0,0.286,1,0,1,23,83.84748858447489,1.0
739,1,0,0.384,1,0,1,47,20.0,0.0
3010,1,0,0.0,0,0,0,44,,
3115,1,0,0.612,1,0,1,29,20.0,0.0
3028,0,0,0.528,1,0,0,25,,
1125,0,0,0.342,1,0,1,38,20.0,0.0
859,1,0,0.47,1,0,1,23,20.0,0.0
3432,1,0,0.816,1,0,1,39,80.65479452054795,1.0
4404,1,0,0.416,1,0,1,42,,
3182,1,0,0.466,1,0,1,27,77.08401826484018,1.0
3574,1,0,0.32,1,0,1,28,20.0,0.0
3082,1,0,0.29,1,0,1,48,20.0,0.0
3918,0,1,0.586,1,0,1,49,,
3305,1,0,0.458,1,0,1,20,79.01643835616439,1.0
592,0,0,0.4,1,0,1,31,20.0,0.0
835,1,0,0.472,1,0,1,25,,
1464,1,0,0.45,1,0,1,33,77.67214611872146,1.0
559,1,0,0.356,1,0,1,57,,
289,1,0,0.0,0,0,0,29,,
935,0,0,0.352,1,0,1,82,20.0,0.0
1018,1,0,0.286,1,0,1,40,20.0,0.0
2728,0,0,0.404,1,0,1,44,81.97808219178083,1.0
4336,1,0,0.298,1,0,1,24,69.77887631526703,0.0
4262,1,0,0.428,1,0,1,23,55.013656153764465,0.0
1497,1,0,0.228,1,0,1,42,20.0,0.0
527,1,0,0.496,1,0,1,20,20.0,0.0
2701,1,0,0.19,2,0,1,40,20.0,0.0
4113,1,0,0.0,0,0,0,21,,
219,1,0,0.674,1,0,0,29,,
3331,1,0,0.318,1,0,1,26,20.0,0.0
2454,1,0,0.644,1,0,1,78,,
3145,1,0,0.64,1,0,1,23,20.0,0.0
2120,0,1,0.532,1,0,1,31,81.0958904109589,1.0
3866,1,0,0.412,1,0,1,29,,
4012,1,0,0.296,1,0,1,28,,
60,1,0,0.29,1,0,1,28,20.0,0.0
640,1,0,0.286,1,0,1,56,20.0,0.0
4545,1,0,0.9,1,0,1,58,81.62100456621005,1.0
117,1,0,0.492,1,0,1,23,20.0,0.0
2292,1,0,0.446,1,0,1,28,79.60456621004566,1.0
2954,0,0,0.434,1,0,1,60,83.40639269406392,1.0
3434,1,0,0.596,1,0,1,27,,
1436,1,0,0.0,0,0,0,34,,
311,1,0,0.476,1,0,1,26,,
3741,1,0,0.268,1,0,1,28,20.0,0.0
2418,1,0,0.406,1,0,0,39,20.0,0.0
3518,1,0,0.516,1,0,1,26,20.0,0.0
4196,0,0,0.382,1,0,1,35,20.0,0.0
1783,1,0,0.3,1,0,1,47,20.0,0.0
417,1,0,0.27,1,0,1,31,,
3536,1,1,0.262,1,0,1,35,20.0,0.0
2584,1,0,0.278,1,0,0,21,,
2994,0,0,0.496,1,0,1,32,84.81369863013698,1.0
1434,1,0,0.266,1,0,1,21,20.0,0.0
3064,1,0,0.636,1,0,1,24,,
1840,1,0,0.48,1,0,1,24,78.91141552511415,1.0
972,1,0,0.264,1,0,1,22,20.0,0.0
36,1,0,0.346,1,0,1,22,20.0,0.0
1081,1,0,0.81,1,0,1,55,,
248,1,0,0.526,1,0,1,34,83.61643835616438,1.0
475,1,0,0.394,1,0,1,23,20.0,0.0
1178,1,0,0.622,1,0,1,25,,
4000,1,0,0.286,1,0,1,52,85.40182648401826,1.0
2644,0,1,0.616,1,0,1,57,60.119356449771686,0.0
259,1,0,0.596,1,0,1,32,82.08310502283105,1.0
3497,1,0,0.472,1,0,1,25,,
3880,0,1,0.404,1,0,1,24,20.0,0.0
105,1,0,0.438,1,0,1,35,20.0,0.0
948,1,0,0.282,1,0,1,23,20.0,0.0
135,0,0,0.286,1,0,1,33,20.0,0.0
100,1,0,0.776,1,0,1,22,77.54611872146118,1.0
2096,1,0,0.248,1,0,0,31,20.0,0.0
4088,1,0,0.0,0,0,0,49,,
2087,1,0,0.672,1,0,1,27,20.0,0.0
2697,1,1,0.3,1,0,1,27,20.0,0.0
4074,1,0,0.446,1,0,1,28,,
2892,1,0,0.272,1,0,1,49,20.0,0.0
978,1,0,0.254,1,0,1,56,82.14611872146119,1.0
3951,1,0,0.358,1,0,1,39,39.0716535837053,0.0
3867,1,0,0.212,1,0,1,33,20.0,0.0
3590,0,0,0.0,0,0,0,58,,
728,1,0,0.322,1,0,1,30,,
4175,0,1,0.428,1,0,1,33,,
2541,1,0,0.292,1,0,1,39,59.060827062833624,0.0
1008,1,0,0.598,1,0,1,26,77.23105022831051,1.0
2856,1,0,0.466,1,0,1,29,84.43561643835616,1.0
2130,1,0,0.0,0,0,0,20,,
13,1,0,0.794,1,0,1,53,80.3607305936073,1.0
3242,1,0,0.362,1,0,1,33,20.0,0.0
3330,0,0,0.62,1,0,0,73,20.0,0.0
2635,1,0,0.618,1,0,1,37,,
1890,1,0,0.448,1,0,1,32,61.4211401962114,0.0
488,1,0,0.774,1,0,1,23,79.62557077625571,1.0
4316,1,0,0.504,1,0,1,23,20.0,0.0
4294,1,0,0.766,1,0,1,34,80.21369863013699,1.0
1013,1,0,0.426,1,0,0,32,83.40639269406392,1.0
186,1,0,0.344,1,0,0,27,20.0,0.0
2008,1,0,0.336,1,0,1,44,20.0,0.0
3556,1,0,0.5,1,0,1,23,82.54520547945205,1.0
3847,1,0,0.352,1,0,1,31,20.0,0.0
1452,1,0,0.0,0,0,0,33,,
887,1,0,0.608,1,0,1,60,20.0,0.0
3919,1,0,0.558,1,0,1,33,44.903422303817734,0.0
1025,1,0,0.288,1,0,1,35,,
229,1,0,0.286,1,0,1,31,20.0,0.0
3461,1,0,0.386,1,0,1,29,20.0,0.0
4043,1,0,0.296,1,0,1,36,20.0,0.0
3892,1,0,0.728,1,0,1,26,,
4559,1,0,0.47,1,0,1,40,84.7296803652968,1.0
1872,1,0,0.286,1,0,1,20,20.0,0.0
1651,0,1,0.264,1,0,1,30,20.0,0.0
2243,1,0,0.286,1,0,1,23,81.93864958244353,1.0
1612,0,1,0.762,1,0,1,64,20.0,0.0
3779,1,0,0.382,1,0,1,22,79.75159817351599,1.0
857,1,0,0.494,1,0,1,22,79.33150684931506,1.0
1082,1,0,0.86,1,0,1,56,46.472196854388635,0.0
162,1,0,0.542,1,0,1,20,78.42831050228311,1.0
1354,1,0,0.406,1,0,1,32,43.667804213730676,0.0
312,1,0,0.466,1,0,1,27,81.81004566210046,1.0
3917,1,0,0.532,1,0,1,37,81.38995433789954,1.0
1990,1,0,0.388,1,0,1,26,66.80390489686663,0.0
3026,1,0,0.418,1,0,1,24,,
2646,1,0,0.33,1,0,1,53,,
65,1,0,0.354,1,0,1,24,81.43196347031963,1.0
1528,1,0,0.778,1,0,1,57,78.40730593607306,1.0
2987,1,0,0.794,1,0,1,25,,
1424,1,0,0.0,0,0,0,43,,
1273,1,0,0.568,1,0,1,42,,
1649,1,0,0.268,1,0,1,47,20.0,0.0
2140,1,0,0.806,1,0,1,25,80.06666666666666,1.0
2013,1,0,0.828,1,0,1,37,,
3856,1,0,0.346,1,0,1,32,20.0,0.0
3436,1,0,0.406,1,0,1,26,20.0,0.0
3560,1,0,0.348,1,0,1,22,20.0,0.0
3364,1,0,0.33,1,0,1,36,20.0,0.0
524,1,0,0.304,1,0,0,29,20.0,0.0
2362,1,0,0.382,1,0,1,29,,
1679,1,0,0.378,1,0,1,43,20.0,0.0
3612,1,0,0.484,1,0,1,27,,
1131,1,0,0.368,1,0,1,34,20.0,0.0
603,1,0,0.216,1,0,1,21,20.0,0.0
595,1,0,0.396,1,0,1,23,40.70723441712054,0.0
4282,1,0,0.298,1,0,0,26,20.0,0.0
798,1,0,0.532,1,0,1,27,,
2287,1,0,0.472,1,0,1,33,75.22403783431182,1.0
2396,1,0,0.546,1,0,1,24,,
677,1,0,0.738,1,0,1,47,,
4127,1,0,0.256,1,0,1,48,20.0,0.0
1919,1,0,0.598,1,0,1,31,66.02586169822537,0.0
1517,1,0,0.324,1,0,1,44,20.0,0.0
2028,0,1,0.0,0,0,0,45,,
1416,1,0,0.544,1,0,1,25,,
1629,1,0,0.0,0,0,0,36,,
3678,1,0,0.286,1,0,1,25,20.0,0.0
2595,1,0,0.388,1,0,0,26,20.0,0.0
4475,1,0,0.286,1,0,1,24,,
1893,1,0,0.326,1,0,1,21,20.0,0.0
3078,1,0,0.232,1,0,1,39,20.0,0.0
1987,1,0,0.672,1,0,1,43,20.0,0.0
3643,1,0,0.406,1,0,1,21,82.50319634703196,1.0
3235,1,0,0.268,1,0,1,33,,
2255,1,0,0.23,1,0,1,28,56.867564163123916,0.0
1146,1,0,0.2,1,0,1,36,20.0,0.0
2050,1,0,0.308,1,0,1,35,20.0,0.0
2094,1,0,0.644,1,0,1,43,80.92785388127854,1.0
2035,1,0,0.314,1,0,1,37,20.0,0.0
837,1,0,0.44,1,0,1,32,,
2836,1,0,0.276,1,0,1,48,20.0,0.0
3591,0,1,0.732,1,0,1,22,79.87762557077626,1.0
2616,1,0,0.31,1,0,1,61,,
4368,0,1,0.578,1,0,1,31,20.0,0.0
3102,1,0,0.316,1,0,1,33,20.0,0.0
1287,1,0,0.444,1,0,1,28,78.99543378995433,1.0
2915,1,0,0.342,1,0,1,38,20.0,0.0
4203,1,0,0.376,1,0,1,37,20.0,0.0
4216,0,0,0.488,1,0,0,42,20.0,0.0
3647,1,0,0.428,1,0,1,61,20.0,0.0
1805,1,0,0.404,1,0,1,34,,
1481,1,0,0.286,1,0,0,33,20.0,0.0
2173,0,0,0.242,1,0,1,39,20.0,0.0
634,1,0,0.268,1,0,1,62,20.0,0.0
3127,1,0,0.626,1,0,1,45,79.01643835616439,1.0
1892,1,0,0.286,1,0,1,58,,
3841,0,1,0.84,1,0,1,43,84.33059360730594,1.0
2323,0,1,0.296,1,0,1,46,77.67214611872146,1.0
2279,1,0,0.304,1,0,1,39,20.0,0.0
3184,1,0,0.298,1,0,1,24,67.18538812785388,0.0
175,1,0,0.304,1,0,0,41,20.0,0.0
2453,1,0,0.534,1,0,1,27,77.81917808219178,1.0
2874,1,0,0.622,1,0,1,23,20.0,0.0
3188,0,1,0.48,1,0,0,24,20.0,0.0
433,1,1,0.624,1,0,1,37,80.73881278538813,1.0
2432,1,0,0.628,1,0,1,25,,
3281,1,1,0.286,1,0,1,48,,
748,1,1,0.188,1,0,1,33,20.0,0.0
2115,1,0,0.61,1,0,1,31,67.39054691909087,0.0
1741,1,0,0.486,1,0,1,24,,
3595,0,0,0.57,1,0,1,66,83.84748858447489,1.0
2963,1,0,0.374,1,0,1,25,57.11353040134584,0.0
1170,1,0,0.352,1,0,1,21,81.53698630136986,1.0
1321,1,0,0.496,1,0,1,40,,
1046,1,0,0.42,1,0,1,42,,
1250,1,0,0.0,0,0,0,67,,
1663,1,0,0.544,1,0,1,54,79.18455817827555,1.0
533,1,0,0.288,1,0,0,40,20.0,0.0
2685,1,0,0.338,1,0,1,57,20.0,0.0
3723,0,0,0.564,1,0,1,25,79.75159817351599,1.0
1345,0,1,0.806,1,0,1,42,,
1764,1,0,0.572,1,0,1,21,,
2982,1,0,0.57,1,0,1,63,20.0,0.0
70,1,0,0.0,0,0,0,38,,
53,1,0,0.298,1,0,1,27,,
